timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-03-30T16:00:15+01:00+01:00+01:00+01:00	teacher001	teacher	1	Hi <STUDENT>, ready when you are....	Hi <STUDENT>, ready when you are....		1.0	opening			
2020-03-30T16:00:26+01:00+01:00+01:00+01:00	student004	student	2	Hi <TEACHER>, I'm ready	Hi <TEACHER>, I'm ready						
2020-03-30T16:01:21+01:00+01:00+01:00+01:00	teacher001	teacher	3	OK cool - I wondered if you fancied having a go at some CAE-type speaking questions? WE;; not exactly 'speaking' of course but you know what I mean....	OK cool - I wondered if you fancied having a go at some CAE-type speaking questions? WE;; not exactly 'speaking' of course but you know what I mean....		2.0	exercise	speaking		
2020-03-30T16:01:49+01:00+01:00+01:00+01:00	student004	student	4	yes, let's try!!	yes, let's try!!						
2020-03-30T16:02:48+01:00+01:00+01:00+01:00	teacher001	teacher	5	OK great..so in the exam you only have a couple of minutes but you can have longer for vocab purposes! What is the appeal of these jobs?: politician, football player, judge,surgeon , teacher	OK great..so in the exam you only have a couple of minutes but you can have longer for vocab purposes! What is the appeal of these jobs?: politician, football player, judge,surgeon , teacher						
2020-03-30T16:03:11+01:00+01:00+01:00+01:00	teacher001	teacher	6	I'll give you a minute to formulate an idea!	I'll give you a minute to formulate an idea!						
2020-03-30T16:03:28+01:00+01:00+01:00+01:00	student004	student	7	By the way, I remember than when I filled the form to take part in this study one of the questions was about having speaking classes... Do you know if there will be those classes in the future?	By the way, I remember that when I filled the form to take part in this study one of the questions was about having speaking classes... Do you know if there will be those classes in the future?		2a	topic opening			
2020-03-30T16:04:08+01:00+01:00+01:00+01:00	teacher001	teacher	8	Um...I'm not sure about that actually .....let me get back to you on that OK? I'll ask...	Um...I'm not sure about that actually .....let me get back to you on that OK? I'll ask...						
2020-03-30T16:04:39+01:00+01:00+01:00+01:00	student004	student	9	Ok thank you!!	Ok thank you!!						
2020-03-30T16:04:47+01:00+01:00+01:00+01:00	teacher001	teacher	10	ok	ok						
2020-03-30T16:06:04+01:00+01:00+01:00+01:00	student004	student	11	I'm sorry but I don't really understand the question... Do you mean that what makes people feel attracted to work as a politician, football player, etc?	I'm sorry but I don't really understand the question... Do you mean 'what makes people feel attracted to working as a politician, football player, etc'?		2b	enquiry	speaking		
2020-03-30T16:07:29+01:00+01:00+01:00+01:00	teacher001	teacher	12	Yes that's it exactly...so 'appeal' in this context is as you say: what attracts them/what is the attraction etc to/of thi sjob	Yes that's it exactly...so 'appeal' in this context is as you say: what attracts them/what is the attraction etc to/of thi sjob			scaffolding	lexical resource		
2020-03-30T16:07:52+01:00+01:00+01:00+01:00	student004	student	13	I see, thanks	I see, thanks						
2020-03-30T16:08:07+01:00+01:00+01:00+01:00	teacher001	teacher	14	the verb appeal = much more common than attract in this context by the way	the verb appeal = much more common than attract in this context by the way			scaffolding	lexical resource		
2020-03-30T16:08:46+01:00+01:00+01:00+01:00	teacher001	teacher	15	Structure : I'm attracted to x. = ok but 'x attracts me' correct but less normal	Structure : I'm attracted to x. = ok but 'x attracts me' correct but less normal			scaffolding	lexical resource		
2020-03-30T16:08:58+01:00+01:00+01:00+01:00	teacher001	teacher	16	x appeals to me' = normal	x appeals to me' = normal			scaffolding	lexical resource		
2020-03-30T16:10:58+01:00+01:00+01:00+01:00	student004	student	17	I think that people who choose to become a politician are very interested in society, in how things work	I think that people who choose to become a politician are very interested in society, in how things work		2c	exercise	speaking		
2020-03-30T16:11:07+01:00+01:00+01:00+01:00	student004	student	18	uff it's difficult to explain	uff it's difficult to explain						
2020-03-30T16:11:16+01:00+01:00+01:00+01:00	student004	student	19	I'll try	I'll try						
2020-03-30T16:11:45+01:00+01:00+01:00+01:00	teacher001	teacher	20	ok	ok						
2020-03-30T16:12:19+01:00+01:00+01:00+01:00	student004	student	21	by the way 'people who choose to became politicians or a politician'?	by the way 'people who choose to become politicians or a politician'?		2d	enquiry	grammatical resource		
2020-03-30T16:12:52+01:00+01:00+01:00+01:00	teacher001	teacher	22	both= ok/possible!	both= ok/possible!						
2020-03-30T16:14:15+01:00+01:00+01:00+01:00	student004	student	23	I think they feel they have better ideas about how to organise the way our society  works and want to be heard	I think they feel they have better ideas about how to organise the way our society  works and want to be heard		2c (continued)				
2020-03-30T16:14:58+01:00+01:00+01:00+01:00	student004	student	24	Really bad but I don't know how to express my self :(	Really bad but I don't know how to express myself :(						
2020-03-30T16:15:46+01:00+01:00+01:00+01:00	teacher001	teacher	25	No that's ok...it's not an easy question! we'll come back to it if you like - carry on with another job if you want...	No that's ok...it's not an easy question! we'll come back to it if you like - carry on with another job if you want...						
2020-03-30T16:16:02+01:00+01:00+01:00+01:00	student004	student	26	sure	sure						
2020-03-30T16:16:05+01:00+01:00+01:00+01:00	teacher001	teacher	27	ok	ok						
2020-03-30T16:16:33+01:00+01:00+01:00+01:00	teacher001	teacher	28	by the way you don't have to do the jobs in order	by the way you don't have to do the jobs in order						
2020-03-30T16:17:08+01:00+01:00+01:00+01:00	student004	student	29	I guess that football players choose their professions because they are very talented and they really enjoy playing football.	I guess that football players choose their professions because they are very talented and they really enjoy playing football.		2e	exercise	speaking		
2020-03-30T16:18:40+01:00+01:00+01:00+01:00	teacher001	teacher	30	ok...why might they enjoy it for example?	ok...why might they enjoy it for example?						
2020-03-30T16:19:11+01:00+01:00+01:00+01:00	teacher001	teacher	31	I know I know ...not something you go around thinking aboutnormally!	I know I know ...not something you go around thinking aboutnormally!						
2020-03-30T16:20:22+01:00+01:00+01:00+01:00	student004	student	32	I guess they love exercising, being part of a team, being outdoors, ... I don't know	I guess they love exercising, being part of a team, being outdoors ... I don't know						
2020-03-30T16:21:28+01:00+01:00+01:00+01:00	teacher001	teacher	33	Yes ok fine ...so I'll come back to those ideas with some language points in a bit ok? Keep going - any order...	Yes ok fine ...so I'll come back to those ideas with some language points in a bit ok? Keep going - any order...						
2020-03-30T16:21:36+01:00+01:00+01:00+01:00	student004	student	34	I also think that they know that if they are very good they could have a very good salary	I also think that they know that if they are very good they could have a very good salary	32.0					
2020-03-30T16:22:09+01:00+01:00+01:00+01:00	teacher001	teacher	35	ok good point yeah!	ok good point yeah!						
2020-03-30T16:22:16+01:00+01:00+01:00+01:00	student004	student	36	yes please, I'm sure there are a lot of 'language points' to review...	yes please, I'm sure there are a lot of 'language points' to review...	33.0					
2020-03-30T16:24:03+01:00+01:00+01:00+01:00	teacher001	teacher	37	:)	:)						
2020-03-30T16:25:07+01:00+01:00+01:00+01:00	student004	student	38	About surgeons, I think that any kinds of doctors (or kind, not sure about the use of the plural of this word) they really care about people so that's why they choose that profession	About surgeons, I think that like any kind of doctor (or kind, not sure about the use of the plural of this word) they really care about people so that's why they choose that profession		2f	exercise,enquiry	speaking		
2020-03-30T16:26:24+01:00+01:00+01:00+01:00	student004	student	39	haha so difficult... don't know what else to say	haha so difficult... don't know what else to say						
2020-03-30T16:26:35+01:00+01:00+01:00+01:00	teacher001	teacher	40	OK thanks...(kind = correct in singular after 'any' in this context)	OK thanks...(kind = correct in singular after 'any' in this context)	38.0		scaffolding	grammatical resource		
2020-03-30T16:26:45+01:00+01:00+01:00+01:00	student004	student	41	ahhh okk	ahhh ok						
2020-03-30T16:27:20+01:00+01:00+01:00+01:00	teacher001	teacher	42	that's ok! judge or teacher next!	that's ok! judge or teacher next!		2g	exercise	speaking		
2020-03-30T16:27:49+01:00+01:00+01:00+01:00	student004	student	43	Teacher!	Teacher!						
2020-03-30T16:28:31+01:00+01:00+01:00+01:00	teacher001	teacher	44	OK go for it!	OK go for it!						
2020-03-30T16:30:32+01:00+01:00+01:00+01:00	student004	student	45	I also think that teacher choose their profession because they really care about people's well-being. I guess they enjoy learning and  passing their knowledge	I also think that teachers choose their profession because they really care about people's well-being. I guess they enjoy learning and  passing on their knowledge						
2020-03-30T16:31:34+01:00+01:00+01:00+01:00	teacher001	teacher	46	yes of course, always :)	yes of course, always :)						
2020-03-30T16:31:43+01:00+01:00+01:00+01:00	student004	student	47	Generally teachers are very sociable and I think that they also decide to teach as a way of being it touch with people and getting to learn new thing from them	Generally teachers are very sociable and I think that they also decide to teach as a way of being around people and getting to learn new thing from them						
2020-03-30T16:32:41+01:00+01:00+01:00+01:00	teacher001	teacher	48	yes good point	yes good point						
2020-03-30T16:33:15+01:00+01:00+01:00+01:00	student004	student	49	I finished :)	I finished :)						
2020-03-30T16:33:28+01:00+01:00+01:00+01:00	student004	student	50	I've finished!	I've finished!						
2020-03-30T16:33:45+01:00+01:00+01:00+01:00	student004	student	51	both correct??	both correct??		3.0	enquiry	grammatical resource		
2020-03-30T16:34:34+01:00+01:00+01:00+01:00	teacher001	teacher	52	I've finished = good I finished = not wrong but much much less common	I've finished = good I finished = not wrong but much much less common			scaffolding	grammatical resource		
2020-03-30T16:34:54+01:00+01:00+01:00+01:00	student004	student	53	ok	ok						
2020-03-30T16:35:03+01:00+01:00+01:00+01:00	teacher001	teacher	54	I'm finished = also OK but again, less common	I'm finished = also OK but again, less common			scaffolding	grammatical resource		
2020-03-30T16:35:34+01:00+01:00+01:00+01:00	teacher001	teacher	55	I thought that might be your next question- I was trying to be clever and pre-empt it (it's a common one!)	I thought that might be your next question- I was trying to be clever and pre-empt it (it's a common one!)						
2020-03-30T16:36:37+01:00+01:00+01:00+01:00	student004	student	56	pre-empt??	pre-empt??		3a	enquiry	lexical resource		
2020-03-30T16:37:28+01:00+01:00+01:00+01:00	student004	student	57	predict	predict						
2020-03-30T16:37:52+01:00+01:00+01:00+01:00	teacher001	teacher	58	yeah sorry =do something to prevent an anticipated event Thanks <STUDENT> - I know it's tough to think on the spot and also in this format  you feel like you should answer quickly etc well-being/want to be heard by the way I liked!	yeah sorry =do something to prevent an anticipated event Thanks <STUDENT> - I know it's tough to think on the spot and also in this format  you feel like you should answer quickly etc well-being/want to be heard by the way I liked!		4.0	scaffolding	lexical resource,meta knowledge,speaking		
2020-03-30T16:38:45+01:00+01:00+01:00+01:00	student004	student	59	Oh thank you... I found it very difficult, I felt stressed haha	Oh thank you... I found it very difficult, I felt stressed haha						
2020-03-30T16:39:24+01:00+01:00+01:00+01:00	student004	student	60	I think I would feel more comfortable talking about this topic than writing	I think I would feel more comfortable talking about this topic than writing						
2020-03-30T16:40:14+01:00+01:00+01:00+01:00	student004	student	62	To be honest I don't know what to say about judges... what do you think??	To be honest I don't know what to say about judges... what do you think??		5.0	enquiry	task achievement		
2020-03-30T16:42:03+01:00+01:00+01:00+01:00	teacher001	teacher	65	AAhhhhh! hold on	AAhhhhh! hold on						
2020-03-30T16:42:51+01:00+01:00+01:00+01:00	student004	student	67	okk	ok						
2020-03-30T16:42:55+01:00+01:00+01:00+01:00	teacher001	teacher	68	OK no this box doesn;t like it - I don't know why - the keywords to serach are: BNC BYU corpus	OK no this box doesn;t like it - I don't know why - the keywords to serach are: BNC BYU corpus						
2020-03-30T16:42:57+01:00+01:00+01:00+01:00	student004	student	69	I'll have a look	I'll have a look						
2020-03-30T16:43:05+01:00+01:00+01:00+01:00	teacher001	teacher	70	ok	ok						
2020-03-30T16:45:33+01:00+01:00+01:00+01:00	student004	student	71	I wrote the word pre-empt	I wrote the word pre-empt						
2020-03-30T16:45:43+01:00+01:00+01:00+01:00	teacher001	teacher	72	Sorry <STUDENT> - clumsy computer use ...ok here we go...a c ouple of quick things before i forget: being in touch? being around other people = good/normal  passing on their knowledge	Sorry <STUDENT> - clumsy computer use ...ok here we go...a c ouple of quick things before i forget: being in touch? being around other people = good/normal  passing on their knowledge		6.0	scaffolding,repair	lexical resource	chat	
2020-03-30T16:46:13+01:00+01:00+01:00+01:00	teacher001	teacher	73	Oh sorry yes OK - you're searching for something on the site ..good!	Oh sorry yes OK - you're searching for something on the site ..good!	71.0					
2020-03-30T16:47:06+01:00+01:00+01:00+01:00	student004	student	74	taking about the site, the sentences that are shown with the word are from texts??	taking about the site, are the sentences that are shown with the word from texts??		4b	enquiry		website	
2020-03-30T16:47:45+01:00+01:00+01:00+01:00	student004	student	75	Are all correct? I mean, the sentences...	Are all correct? I mean, the sentences...						
2020-03-30T16:47:50+01:00+01:00+01:00+01:00	teacher001	teacher	76	yes it's called a concordance - have you seen one before? It just has a massive database of spoken and written texts from different sources and searches them for you	yes it's called a concordance - have you seen one before? It just has a massive database of spoken and written texts from different sources and searches them for you			scaffolding		website	
2020-03-30T16:48:13+01:00+01:00+01:00+01:00	teacher001	teacher	77	well, they're basically 'correct' yes - 'authentic' at least	well, they're basically 'correct' yes - 'authentic' at least			scaffolding		website	
2020-03-30T16:48:32+01:00+01:00+01:00+01:00	teacher001	teacher	78	For me <STUDENT> it's like a dictionary but better you know	For me <STUDENT> it's like a dictionary but better you know			scaffolding	meta knowledge		
2020-03-30T16:48:46+01:00+01:00+01:00+01:00	teacher001	teacher	79	I use them when i can if I learn a language	I use them when i can if I learn a language			scaffolding	meta knowledge		
2020-03-30T16:49:49+01:00+01:00+01:00+01:00	student004	student	80	I see, thank you! I generally use linguee, do you know this one?? I think it's the same but I always wonder if the text they show are reliable...	I see, thank you! I generally use linguee, do you know this one?? I think it's the same idea but I always wonder if the texts they show are reliable...		4c	enquiry		website (linguee.com)	
2020-03-30T16:50:49+01:00+01:00+01:00+01:00	student004	student	82	www.linguee.es	www.linguee.es						
2020-03-30T16:51:27+01:00+01:00+01:00+01:00	teacher001	teacher	83	If you want to know what a word 'means' then looking at a page like that ....THAT'S what it means! Hey, try one more word ...try e.g. 'vivid' what are collocations you get (what are the subsequent nouns I mean? the same handful again and again right? Yes I know linguee - yes it's similar ...maybe not quite as good in my opinion but definitely useful	If you want to know what a word 'means' then looking at a page like that ....THAT'S what it means! Hey, try one more word ...try e.g. 'vivid' what are collocations you get (what are the subsequent nouns I mean? the same handful again and again right? Yes I know linguee - yes it's similar ...maybe not quite as good in my opinion but definitely useful		4d		lexical resource,meta knowledge	website	
2020-03-30T16:52:34+01:00+01:00+01:00+01:00	student004	student	84	I'll use BNC from now, thank you	I'll use BNC from now, thank you						
2020-03-30T16:53:00+01:00+01:00+01:00+01:00	teacher001	teacher	85	not quite as good because I have the feeling it;s a smaller database/fewer example seem to apear - i like this bnc one because it just gives you a massive sheet - bit overwhelming for many students but you'll be OK :)	not quite as good because I have the feeling it;s a smaller database/fewer example seem to apear - i like this bnc one because it just gives you a massive sheet - bit overwhelming for many students but you'll be OK :)	82.0					
2020-03-30T16:53:48+01:00+01:00+01:00+01:00	student004	student	86	Wow, amazing!! I just checked collocations for vivid	Wow, amazing!! I just checked collocations for vivid	83.0					
2020-03-30T16:53:56+01:00+01:00+01:00+01:00	teacher001	teacher	87	yes go on...	yes go on...						
2020-03-30T16:56:46+01:00+01:00+01:00+01:00	student004	student	88	sorry, what shall I do now?	sorry, what shall I do now?						
2020-03-30T16:57:11+01:00+01:00+01:00+01:00	teacher001	teacher	89	Oh sorry - i thought you were going to say something about 'vivid' collcaotions...hold on a sec	Oh sorry - i thought you were going to say something about 'vivid' collcaotions...hold on a sec						
2020-03-30T16:57:31+01:00+01:00+01:00+01:00	teacher001	teacher	90	Befroe i forget: being in touch? being around other people = good/normal  passing on their knowledge	Befroe i forget: being in touch? being around other people = good/normal  passing on their knowledge		7.0	scaffolding,repair	lexical resource	chat	
2020-03-30T16:58:14+01:00+01:00+01:00+01:00	teacher001	teacher	91	is that clear? these were a couple of things you wrote earlier ...so you need to add 'on' e.g. pass on their knowledge	is that clear? these were a couple of things you wrote earlier ...so you need to add 'on' e.g. pass on their knowledge						
2020-03-30T16:58:18+01:00+01:00+01:00+01:00	student004	student	92	Ohh sorry, I was lost	Ohh sorry, I was lost						
2020-03-30T16:58:24+01:00+01:00+01:00+01:00	student004	student	93	Yes, clear	Yes, clear						
2020-03-30T16:58:59+01:00+01:00+01:00+01:00	teacher001	teacher	94	OK so I;ve copied your answers from earlier so I;ll go back to them tomorrow ok?	OK so I;ve copied your answers from earlier so I;ll go back to them tomorrow ok?		8.0	closing			
2020-03-30T16:59:29+01:00+01:00+01:00+01:00	student004	student	95	I wasn't sure about it and I even checked in the dictionary... So you pass on knowledge but you pass the salt at the table??	I wasn't sure about it and I even checked in the dictionary... So you pass on knowledge but you pass the salt at the table??	93.0					
2020-03-30T16:59:41+01:00+01:00+01:00+01:00	teacher001	teacher	96	Yes that's it	Yes that's it						
2020-03-30T16:59:48+01:00+01:00+01:00+01:00	student004	student	97	Great, we'll speak about it tomorrow!	Great, we'll speak about it tomorrow!	94.0					
2020-03-30T17:00:01+01:00+01:00+01:00+01:00	teacher001	teacher	98	ok ...speak to you soon bye	ok ...speak to you soon bye						
2020-03-30T17:00:14+01:00+01:00+01:00+01:00	student004	student	99	Bye, thank you!!	Bye, thank you!!						C1
